No.,Labels,Tweets,Happiness,Sadness,Anger,Disgust,Surprise,Fear,Sentiment
2087,0,ฝังใจมาตลอดกับคำพูดของแม่ที่ว่า”ไม่มีมึงชีวิตกูคงสบายกว่านี้เยอะ” #ปัญหาครอบครัว #โรคซึมเศร้า,0,1,0,1,0,0,2
2088,0,มันเป็นช่วงที่เลวร้ายที่สุดอีกครั้ง😭 #โรคซึมเศร้า,0,1,0,0,0,0,2
2089,0,#ลิซ่า #iPhone #Apple #โรคซึมเศร้า   🚨#Note20 5G ผ่อน 0%10เดือน🔻  👉คลิก https://t.co/sZCZAMMNUf  🛍 #iPadProใหม่ 11นิ้ว 128GB  📌สนใจคลิกเลย 👉 https://t.co/4MrO3gtDvC,0,0,0,0,0,0,0
2090,0,ที่บอกว่าอยากตายไม่เคยพูดเล่นสักครั้ง..  #โรคซึมเศร้า,0,1,0,0,0,0,2
2091,1,กินยาเกินขนาดก็แล้ว ไม่ตายวะ รีบๆทีเหอะ #โรคซึมเศร้า #เสียงกระซิบจากความมืด,0,0,1,0,1,0,2
2092,0,คนในครอบครัวรับรู้และพาไปพบจิตแพทย์ทุกครั้งที่แพทย์นัด แต่ที่บ้านไม่เข้าใจโรคนี้ เขาคิดว่าแค่เรากินยาแล้วก็จะหาย ทำเหมือนเราเป็นไข้หวัด #โรคซึมเศร้า,0,1,0,1,0,0,2
2093,0,เหตุผลที่จะมีชีวิตอยู่ ..ไม่มี  เหตุผลที่ควรจะตายไปซะ ..เป็นร้อย  #อยากตาย,0,1,0,1,0,0,2
2094,0,เราคบกันมา9เดือน แต่เขายังเก็บรูปแฟนเก่าใว้ในรถอยู่เลย 😭😭😭😭😭 #เจ็บ #เสียใจ #เศร้า #ทำไมต้องเป็นแบบนี้อ่ะ #ไม่มีใครแทนใครได้ #ไม่ลืมแฟนเก่า,0,1,0,0,0,0,2
2095,0,ฉันโตมาจากครอบครัวที่พ่อแม่แยกทางกัน  คุณที่โตมาจากครอบครัวสมบูรณ์คุณคงไม่เข้าใจ   #โรคซึมเศร้า,0,1,0,0,0,0,2
2096,0,ควรจะรู้สึกยังไง ให้ใจเพื่อนเเต่ละคนเกินร้อยทุกคนเเต่กลับทำกันยังนี้ ทำดีต่อหน้าลับหลังนินทา เเต่ละคนเเม่งโคตรเหลี่ยมอ่ะบอกเลย ในเมื่อไม่อยากคบกูเป็นเพื่อนก็ไม่เป็นไร ระวังเพื่อนพวกมึงกันเองนะเเต่ละคนเเม่งโคตรเหลี่ยม🙂🙂#เพื่อน #เศร้า #เพื่อนรัก #เพื่อนสนิท #เพื่อนรักหักเหลี่ยม,0,1,1,1,0,0,2
2097,0,อยากได้คนที่เข้ามาในชีวิตเป็นของขวัญ ไม่ใช่บทเรียน ☺    #แคปชั่น #คำคม #แคปชั่น2020  #แคปชั่นเด็ด #คําคมความรู้สึก #คําคมความรัก #คําคมโดนๆ #แคปชั่นน่ารัก #เหงา #ความรัก #เศร้า #แคปชั่นอ่อย,0,1,0,0,0,0,2
2098,0,เราผิดหรอที่เป็นแบบนี้ เราไม่ได้อยากรู้สึกแบบนี้ด้วยซ้ำ ที่เราเล่าออกไปเราก็แค่หวังให้มีใครสักคนเข้าใจบ้างก็ยังดี แต่สุดท้ายก็ไม่มีใครเข้าใจหรอกและก็ทิ้งเราไปอยู่ดี #โรคซึมเศร้า,0,1,0,1,0,0,2
2099,0,ในขณะที่เรากำลังร้องไห้อยู่ในห้องน้ำเล็กๆ คนข้างนอกไม่ได้รับรู้ถึงควาทรมานในใจเราเลย  #โรคซึมเศร้า,0,1,0,0,0,0,2
2100,0,นับวันก็คือ ไม่ต้องนอนแล้วว5555 #โรคซึมเศร้า,0,0,0,1,0,0,2
2101,0,ขี้เกียจเเสร้งยิ้มเวลาอยู่ต่อหน้าแม่ #โรคซึมเศร้า,0,0,0,1,0,0,2
2102,0,เรื่องแค่นี้ทำไมต้องตะคอกใส่ด้วยอ่ะ รู้งี้กูน่าจะกรีดตตัวเองตายตั้งแต่เมื่อวานแล้ว55555555555555555 #โรคซึมเศร้า,0,1,1,0,0,0,2
2103,0,The Attention: อยากตายต้องได้ตาย?  เมืองไทยควรสนับสนุนให้มี ‘การุณยฆาต’ แล้วหรือยัง?    อ่านต่อ : https://t.co/kPDEnrKsoG    #Dead #Suicide #BrandThink  #พื้นที่สร้างสรรค์เพื่อวันพรุ่งนี้ที่ดีกว่า  #CreateaBetterTomorrow,0,0,0,0,0,0,0
2104,0,ชีวิตที่นี่สมเพช #โรคซึมเศร้า,0,1,0,1,0,0,2
2105,0,ตอนเศร้าเพลงแท่งโครตเพราะเลยว่ะ  #เศร้า 😂,0,1,0,0,0,0,0
2106,0,ให้ พยายามมากแค่ไหนก็เป็นแค่แกะดำ  #โรคซึมเศร้า,0,1,1,1,0,0,2
2107,0,เหมือนพลังที่เคยมี...  หายไปไหนแล้วก็ไม่รู้..😣  .    #แคปชั่นเด็ด #อกหัก #แคปชั่น2020 #แคปชั่นโดนๆ #แคปชั่นความรู้สึก #กำลังใจ #เศร้า #เสียใจ #คำคม #คําคมคนเหงา #คําคมความรัก #คําคมชีวิต #คําคมคนโสด,0,1,0,0,0,0,2
2108,0,เบื่อสุด ตรงที่ยังไงก็ต้องโอเคร  #โรคซึมเศร้า,0,1,0,0,0,0,2
